Sample.Name,Wavelength,Genotype,Mean
121218,X2166.371837,X121,19.25151134
121218,X2172.781218,X121,19.52351254
121218,X2179.228637,X121,19.7680567
121218,X2185.714434,X121,19.97597538
121218,X2192.238952,X121,20.14318007
121218,X2198.802538,X121,20.26175942
121218,X2205.405546,X121,20.31814512
121218,X2212.048331,X121,20.29200084
121218,X2218.731253,X121,20.15875227
121218,X2225.454678,X121,19.89607286
121218,X2232.218975,X121,19.49239606
121218,X2239.024517,X121,18.95434806
121218,X2245.871684,X121,18.30992522
121218,X2252.760858,X121,17.60563213
121218,X2259.692427,X121,16.89769087
121218,X2266.666783,X121,16.2401684
121218,X2273.684324,X121,15.67615037
121218,X2280.745452,X121,15.21182636
121218,X2287.850574,X121,14.8332973
121218,X2295.000104,X121,14.5117769
121218,X2302.194458,X121,14.21558367
121218,X2309.43406,X121,13.92096644
121218,X2316.719338,X121,13.61813786
121218,X2324.050724,X121,13.31109642
121218,X2331.42866,X121,13.01233076
121218,X2338.853588,X121,12.73523284
121218,X2346.32596,X121,12.48766706
121218,X2353.846232,X121,12.26903166
121218,X2361.414866,X121,12.07118585
121218,X2369.03233,X121,11.88105044
121218,X2376.699097,X121,11.68475679
121218,X2384.415649,X121,11.47230961
121218,X2392.182471,X121,11.23761967
121218,X2400.000057,X121,10.97833476
121218,X2407.868906,X121,10.69495776
121218,X2415.789523,X121,10.38994581
121218,X2423.762422,X121,10.06731531
121218,X2431.788122,X121,9.732851012
121218,X2439.867148,X121,9.394544406
121218,X2448.000034,X121,9.062618589
121218,X2456.187321,X121,8.748513183
121218,X2464.429556,X121,8.462981856
121218,X2472.727295,X121,8.216216866
121218,X2481.081099,X121,8.00874128
121218,X2489.491539,X121,7.840045712
121218,X2497.959193,X121,7.708095283
121218,X2506.484647,X121,7.610690745
121218,X2515.068494,X121,7.545565397
121218,X2523.711336,X121,7.509305925
121218,X2532.413785,X121,7.496153461
121218,X2541.176458,X121,7.497870408
121218,X2549.999982,X121,7.505062892
1212232,X1350.000323,X121,48.4411711
1212232,X1352.48651,X121,48.15672182
1212232,X1354.981872,X121,47.8907613
1212232,X1357.486459,X121,47.51233884
1212232,X1360.000322,X121,46.9604816
1212232,X1362.523513,X121,46.26911227
1212232,X1365.056084,X121,45.53676099
1212232,X1367.598087,X121,44.86366465
1212232,X1370.149576,X121,44.2760775
1212232,X1372.710602,X121,43.70315167
1212232,X1375.28122,X121,43.01859804
1212232,X1377.861485,X121,42.09622197
1212232,X1380.451449,X121,40.86471596
1212232,X1383.051169,X121,39.3338464
1212232,X1385.660698,X121,37.58112578
1212232,X1388.280094,X121,35.71035655
1212232,X1390.909412,X121,33.8094019
1212232,X1393.548708,X121,31.92976481
1212232,X1396.198039,X121,30.09406135
1212232,X1398.857463,X121,28.32296783
1212232,X1401.527038,X121,26.65426241
1212232,X1404.206821,X121,25.14342441
1212232,X1406.896872,X121,23.84466559
1212232,X1409.597249,X121,22.78574118
1212232,X1412.308012,X121,21.95279906
1212232,X1415.029221,X121,21.29513929
1212232,X1417.760937,X121,20.74728698
1212232,X1420.50322,X121,20.25637537
1212232,X1423.256133,X121,19.80006578
1212232,X1426.019736,X121,19.38923914
1212232,X1428.794093,X121,19.04995248
1212232,X1431.579266,X121,18.79472644
1212232,X1434.375318,X121,18.61423113
1212232,X1437.182314,X121,18.47945561
1212232,X1440.000318,X121,18.35756141
1212232,X1442.829394,X121,18.23000271
1212232,X1445.669608,X121,18.10173935
1212232,X1448.521027,X121,17.99686088
1212232,X1451.383716,X121,17.94429295
1212232,X1454.257742,X121,17.96191222
1212232,X1457.143173,X121,18.04848852
1212232,X1460.040077,X121,18.1816514
1212232,X1462.948523,X121,18.33125571
1212232,X1465.868579,X121,18.48185007
1212232,X1468.800315,X121,18.63556814
1212232,X1471.743802,X121,18.80763266
1212232,X1474.69911,X121,19.01503817
1212232,X1477.66631,X121,19.26602027
1212232,X1480.645475,X121,19.55637872
1212232,X1483.636678,X121,19.87394084
1212232,X1486.63999,X121,20.20739268
1212232,X1489.655486,X121,20.55377765
1212232,X1492.68324,X121,20.92181779
1212232,X1495.723327,X121,21.3176883
1212232,X1498.775823,X121,21.74141323
1212232,X1501.840803,X121,22.18107778
1212232,X1504.918345,X121,22.61658662
1212232,X1508.008525,X121,23.02959185
1212232,X1511.111422,X121,23.41382513
1212232,X1514.227115,X121,23.77890252
1212232,X1517.355682,X121,24.14477064
1212232,X1520.497205,X121,24.52976044
1212232,X1523.651762,X121,24.93928426
1212232,X1526.819436,X121,25.36213358
1212232,X1530.000309,X121,25.77347084
1212232,X1533.194463,X121,26.15510511
1212232,X1536.401982,X121,26.50570808
1212232,X1539.62295,X121,26.84184696
1212232,X1542.857451,X121,27.18884457
1212232,X1546.105571,X121,27.56583659
1212232,X1549.367396,X121,27.97380875
1212232,X1552.643013,X121,28.39356321
1212232,X1555.93251,X121,28.79515326
1212232,X1559.235975,X121,29.15394866
1212232,X1562.553497,X121,29.46405815
1212232,X1565.885166,X121,29.74433493
1212232,X1569.231074,X121,30.02824876
1212232,X1572.591311,X121,30.34055996
1212232,X1575.965969,X121,30.68668914
1212232,X1579.355142,X121,31.0508615
1212232,X1582.758923,X121,31.40614197
1212232,X1586.177408,X121,31.73071884
1212232,X1589.610691,X121,32.02132185
1212232,X1593.05887,X121,32.29573517
1212232,X1596.52204,X121,32.58286783
1212232,X1600.0003,X121,32.90601115
1212232,X1603.49375,X121,33.26963688
1212232,X1607.002488,X121,33.64777991
1212232,X1610.526615,X121,34.00214097
1212232,X1614.066232,X121,34.30148462
1212232,X1617.621443,X121,34.53551757
1212232,X1621.19235,X121,34.71937171
1212232,X1624.779058,X121,34.88548635
1212232,X1628.381671,X121,35.06722753
1212232,X1632.000296,X121,35.28278501
1212232,X1635.635039,X121,35.52717881
1212232,X1639.286009,X121,35.77560477
1212232,X1642.953314,X121,35.99530039
1212232,X1646.637065,X121,36.15461732
1212232,X1650.337371,X121,36.2461158
1212232,X1654.054346,X121,36.27553018
1212232,X1657.788102,X121,36.25664018
1212232,X1661.538753,X121,36.20316528
1212232,X1665.306413,X121,36.12298755
1212232,X1669.091199,X121,36.01657768
1212232,X1672.893228,X121,35.87895067
1212232,X1676.712617,X121,35.70310081
1212232,X1680.549487,X121,35.4828237
1212232,X1684.403957,X121,35.21453857
1212232,X1688.276149,X121,34.89831568
1212232,X1692.166184,X121,34.54111915
1212232,X1696.074188,X121,34.16514191
1212232,X1700.000284,X121,33.79936533
1212232,X1703.944599,X121,33.47775593
1212232,X1707.90726,X121,33.23041283
1212232,X1711.888394,X121,33.07369967
1212232,X1715.888132,X121,33.00355276
1212232,X1719.906604,X121,32.99498605
1212232,X1723.943942,X121,33.00879064
1212232,X1728.000279,X121,33.00363052
1212232,X1732.07575,X121,32.94917057
1212232,X1736.17049,X121,32.83359079
1212232,X1740.284637,X121,32.6673766
1212232,X1744.418328,X121,32.47733298
1212232,X1748.571704,X121,32.28679281
1212232,X1752.744904,X121,32.11078546
1212232,X1756.938072,X121,31.95447116
1212232,X1761.151352,X121,31.81737246
1212232,X1765.384887,X121,31.6998867
1212232,X1769.638825,X121,31.60785514
1212232,X1773.913313,X121,31.55257447
1212232,X1778.208501,X121,31.54643912
1212232,X1782.52454,X121,31.59706253
1212232,X1786.861581,X121,31.70414827
1212232,X1791.219778,X121,31.8565921
1212232,X1795.599287,X121,32.03477984
1212232,X1800.000264,X121,32.22237991
1212232,X1804.422868,X121,32.40659063
1212232,X1808.867257,X121,32.5777369
1212232,X1813.333595,X121,32.72665701
1212232,X1817.822042,X121,32.84245715
1212232,X1822.332765,X121,32.91258143
1212232,X1826.86593,X121,32.92494187
1212232,X1831.421703,X121,32.86940438
1212232,X1836.000256,X121,32.73537164
1212232,X1840.601759,X121,32.50180953
1212232,X1845.226384,X121,32.12131154
1212232,X1849.874308,X121,31.53413715
1212232,X1854.545706,X121,30.65796891
1212232,X1859.240757,X121,29.41425603
1212232,X1863.95964,X121,27.7569902
1212232,X1868.702538,X121,25.69873938
1212232,X1873.469635,X121,23.3222372
1212232,X1878.261115,X121,20.77165321
1212232,X1883.077167,X121,18.22655988
1212232,X1887.917981,X121,15.8678217
1212232,X1892.783747,X121,13.84448214
1212232,X1897.674659,X121,12.24933932
1212232,X1902.590913,X121,11.13067059
1212232,X1907.532705,X121,10.40552249
1212232,X1912.500237,X121,9.981560354
1212232,X1917.493708,X121,9.759116218
1212232,X1922.513323,X121,9.658085861
1212232,X1927.559288,X121,9.631216838
1212232,X1932.63181,X121,9.661807938
1212232,X1937.7311,X121,9.751110767
1212232,X1942.857371,X121,9.903419104
1212232,X1948.010837,X121,10.11567022
1212232,X1953.191715,X121,10.37495682
1212232,X1958.400224,X121,10.66316452
1212232,X1963.636586,X121,10.96528237
1212232,X1968.901025,X121,11.27396568
1212232,X1974.193768,X121,11.59187924
1212232,X1979.515043,X121,11.92609542
1212232,X1984.865081,X121,12.28182897
1212232,X1990.244117,X121,12.65839802
1212232,X1995.652387,X121,13.04865454
1212232,X2001.09013,X121,13.44152398
1212232,X2006.557587,X121,13.82591619
1212232,X2012.055002,X121,14.19383463
1212232,X2017.582624,X121,14.54148379
1212232,X2023.1407,X121,14.86845423
1212232,X2028.729484,X121,15.17572133
1212232,X2034.349231,X121,15.46411745
1212232,X2040.000199,X121,15.73507814
1212232,X2045.682649,X121,15.98902127
1212232,X2051.396843,X121,16.22678015
1212232,X2057.143051,X121,16.45005057
1212232,X2062.92154,X121,16.66154896
1212232,X2068.732584,X121,16.86493935
1212232,X2074.576459,X121,17.06448361
1212232,X2080.453444,X121,17.26439486
1212232,X2086.36382,X121,17.46783985
1212232,X2092.307874,X121,17.67580258
1212232,X2098.285894,X121,17.88635571
1212232,X2104.298172,X121,18.09473609
1212232,X2110.345003,X121,18.29523937
1212232,X2116.426686,X121,18.4852248
1212232,X2122.543524,X121,18.6671921
1212232,X2128.695821,X121,18.84920906
1212232,X2134.883888,X121,19.04256597
1212232,X2141.108036,X121,19.25721906
1212232,X2147.368583,X121,19.49700004
1212232,X2153.665849,X121,19.75702166
1212232,X2160.000158,X121,20.02478595
1212232,X2166.371837,X121,20.28484469
1212232,X2172.781218,X121,20.52496086
1212232,X2179.228637,X121,20.74043139
1212232,X2185.714434,X121,20.93290218
1212232,X2192.238952,X121,21.10778868
1212232,X2198.802538,X121,21.26102677
1212232,X2205.405546,X121,21.37434212
1212232,X2212.048331,X121,21.4155428
1212232,X2218.731253,X121,21.34646394
1212232,X2225.454678,X121,21.13632187
1212232,X2232.218975,X121,20.77476256
1212232,X2239.024517,X121,20.27858172
1212232,X2245.871684,X121,19.68901348
1212232,X2252.760858,X121,19.06099574
1212232,X2259.692427,X121,18.44890003
1212232,X2266.666783,X121,17.89432012
1212232,X2273.684324,X121,17.42079304
1212232,X2280.745452,X121,17.02019955
1212232,X2287.850574,X121,16.67452105
1212232,X2295.000104,X121,16.36228015
1212232,X2302.194458,X121,16.06686496
1212232,X2309.43406,X121,15.78042352
1212232,X2316.719338,X121,15.50301333
1212232,X2324.050724,X121,15.23870522
1212232,X2331.42866,X121,14.99122072
1212232,X2338.853588,X121,14.76106278
1212232,X2346.32596,X121,14.54501047
1212232,X2353.846232,X121,14.33748713
1212232,X2361.414866,X121,14.13247748
1212232,X2369.03233,X121,13.92448415
1212232,X2376.699097,X121,13.70921327
1212232,X2384.415649,X121,13.48242725
1212232,X2392.182471,X121,13.23930455
1212232,X2400.000057,X121,12.97487555
1212232,X2407.868906,X121,12.68535148
1212232,X2415.789523,X121,12.36977068
1212232,X2423.762422,X121,12.03123258
1212232,X2431.788122,X121,11.67728253
1212232,X2439.867148,X121,11.31929146
1212232,X2448.000034,X121,10.97086453
1212232,X2456.187321,X121,10.64539535
1212232,X2464.429556,X121,10.35353438
1212232,X2472.727295,X121,10.10366344
1212232,X2481.081099,X121,9.893568293
1212232,X2489.491539,X121,9.720840235
1212232,X2497.959193,X121,9.582766513
1212232,X2506.484647,X121,9.477825274
1212232,X2515.068494,X121,9.405530837
1212232,X2523.711336,X121,9.364772518
1212232,X2532.413785,X121,9.351769288
1212232,X2541.176458,X121,9.358993605
1212232,X2549.999982,X121,9.375814257
1212427,X1350.000323,X121,40.31346761
1212427,X1352.48651,X121,40.0453311
1212427,X1354.981872,X121,39.67006439
1212427,X1357.486459,X121,39.13309654
1212427,X1360.000322,X121,38.45912744
1212427,X1362.523513,X121,37.73518254
1212427,X1365.056084,X121,37.06018777
1212427,X1367.598087,X121,36.49334925
1212427,X1370.149576,X121,36.00598764
1212427,X1372.710602,X121,35.50361301
1212427,X1375.28122,X121,34.87656617
1212427,X1377.861485,X121,34.04363936
1212427,X1380.451449,X121,32.97992017
1212427,X1383.051169,X121,31.71480366
1212427,X1385.660698,X121,30.30601786
1212427,X1388.280094,X121,28.8089524
1212427,X1390.909412,X121,27.26019011
1212427,X1393.548708,X121,25.68184696
1212427,X1396.198039,X121,24.09866055
1212427,X1398.857463,X121,22.56180472
1212427,X1401.527038,X121,21.13747849
1212427,X1404.206821,X121,19.88785259
1212427,X1406.896872,X121,18.84777791
1212427,X1409.597249,X121,18.00940424
1212427,X1412.308012,X121,17.32617886
1212427,X1415.029221,X121,16.73567269
1212427,X1417.760937,X121,16.18930449
1212427,X1420.50322,X121,15.67290213
1212427,X1423.256133,X121,15.20787826
1212427,X1426.019736,X121,14.83814061
1212427,X1428.794093,X121,14.59509645
1212427,X1431.579266,X121,14.47001655
1212427,X1434.375318,X121,14.42328922
1212427,X1437.182314,X121,14.39840895
1212427,X1440.000318,X121,14.34844376
1212427,X1442.829394,X121,14.25773218
1212427,X1445.669608,X121,14.14672812
1212427,X1448.521027,X121,14.05738796
1212427,X1451.383716,X121,14.02828611
1212427,X1454.257742,X121,14.07383905
1212427,X1457.143173,X121,14.1795158
1212427,X1460.040077,X121,14.30922539
1212427,X1462.948523,X121,14.4306322
1212427,X1465.868579,X121,14.53533219
1212427,X1468.800315,X121,14.6379116
1212427,X1471.743802,X121,14.76570638
1212427,X1474.69911,X121,14.94212351
1212427,X1477.66631,X121,15.17307465
1212427,X1480.645475,X121,15.44412819
1212427,X1483.636678,X121,15.73001169
1212427,X1486.63999,X121,16.01023666
1212427,X1489.655486,X121,16.28143628
1212427,X1492.68324,X121,16.56089813
1212427,X1495.723327,X121,16.86973358
1212427,X1498.775823,X121,17.21852475
1212427,X1501.840803,X121,17.59963639
1212427,X1504.918345,X121,17.99031235
1212427,X1508.008525,X121,18.36434602
1212427,X1511.111422,X121,18.7057983
1212427,X1514.227115,X121,19.01711733
1212427,X1517.355682,X121,19.316652
1212427,X1520.497205,X121,19.62702207
1212427,X1523.651762,X121,19.96126786
1212427,X1526.819436,X121,20.31605532
1212427,X1530.000309,X121,20.67051196
1212427,X1533.194463,X121,21.00523987
1212427,X1536.401982,X121,21.31397841
1212427,X1539.62295,X121,21.60682508
1212427,X1542.857451,X121,21.90404325
1212427,X1546.105571,X121,22.22331407
1212427,X1549.367396,X121,22.56800486
1212427,X1552.643013,X121,22.92355108
1212427,X1555.93251,X121,23.26464911
1212427,X1559.235975,X121,23.56941736
1212427,X1562.553497,X121,23.83218022
1212427,X1565.885166,X121,24.07002001
1212427,X1569.231074,X121,24.31411681
1212427,X1572.591311,X121,24.58838993
1212427,X1575.965969,X121,24.89896583
1212427,X1579.355142,X121,25.23184127
1212427,X1582.758923,X121,25.56185184
1212427,X1586.177408,X121,25.8676396
1212427,X1589.610691,X121,26.14396974
1212427,X1593.05887,X121,26.40408208
1212427,X1596.52204,X121,26.67039686
1212427,X1600.0003,X121,26.95866323
1212427,X1603.49375,X121,27.26445632
1212427,X1607.002488,X121,27.55605216
1212427,X1610.526615,X121,27.7940549
1212427,X1614.066232,X121,27.95118077
1212427,X1617.621443,X121,28.02742854
1212427,X1621.19235,X121,28.05354396
1212427,X1624.779058,X121,28.07998153
1212427,X1628.381671,X121,28.15628749
1212427,X1632.000296,X121,28.31072972
1212427,X1635.635039,X121,28.53959981
1212427,X1639.286009,X121,28.81051786
1212427,X1642.953314,X121,29.07709698
1212427,X1646.637065,X121,29.29228241
1212427,X1650.337371,X121,29.43481948
1212427,X1654.054346,X121,29.50233715
1212427,X1657.788102,X121,29.50310639
1212427,X1661.538753,X121,29.44543382
1212427,X1665.306413,X121,29.33096146
1212427,X1669.091199,X121,29.15475837
1212427,X1672.893228,X121,28.91128016
1212427,X1676.712617,X121,28.60204722
1212427,X1680.549487,X121,28.24021943
1212427,X1684.403957,X121,27.84948138
1212427,X1688.276149,X121,27.45836895
1212427,X1692.166184,X121,27.0945324
1212427,X1696.074188,X121,26.7744916
1212427,X1700.000284,X121,26.50670742
1212427,X1703.944599,X121,26.29507618
1212427,X1707.90726,X121,26.14171245
1212427,X1711.888394,X121,26.04712974
1212427,X1715.888132,X121,26.00753788
1212427,X1719.906604,X121,26.01117659
1212427,X1723.943942,X121,26.03678224
1212427,X1728.000279,X121,26.05651185
1212427,X1732.07575,X121,26.04312002
1212427,X1736.17049,X121,25.9772273
1212427,X1740.284637,X121,25.85574701
1212427,X1744.418328,X121,25.69676537
1212427,X1748.571704,X121,25.52475674
1212427,X1752.744904,X121,25.36459555
1212427,X1756.938072,X121,25.2342128
1212427,X1761.151352,X121,25.14145559
1212427,X1765.384887,X121,25.08568857
1212427,X1769.638825,X121,25.06249365
1212427,X1773.913313,X121,25.06850797
1212427,X1778.208501,X121,25.10385361
1212427,X1782.52454,X121,25.17150362
1212427,X1786.861581,X121,25.27528483
1212427,X1791.219778,X121,25.41515379
1212427,X1795.599287,X121,25.58250045
1212427,X1800.000264,X121,25.7656117
1212427,X1804.422868,X121,25.94973547
1212427,X1808.867257,X121,26.1192266
1212427,X1813.333595,X121,26.2593197
1212427,X1817.822042,X121,26.35753628
1212427,X1822.332765,X121,26.40476456
1212427,X1826.86593,X121,26.39553575
1212427,X1831.421703,X121,26.32632733
1212427,X1836.000256,X121,26.1909369
1212427,X1840.601759,X121,25.97129219
1212427,X1845.226384,X121,25.62539923
1212427,X1849.874308,X121,25.10278177
1212427,X1854.545706,X121,24.33744127
1212427,X1859.240757,X121,23.26991874
1212427,X1863.95964,X121,21.86920535
1212427,X1868.702538,X121,20.15149684
1212427,X1873.469635,X121,18.18765345
1212427,X1878.261115,X121,16.09570585
1212427,X1883.077167,X121,14.02073347
1212427,X1887.917981,X121,12.10832691
1212427,X1892.783747,X121,10.4779768
1212427,X1897.674659,X121,9.202510169
1212427,X1902.590913,X121,8.316575537
1212427,X1907.532705,X121,7.746324532
1212427,X1912.500237,X121,7.411022662
1212427,X1917.493708,X121,7.226251729
1212427,X1922.513323,X121,7.126871005
1212427,X1927.559288,X121,7.077657265
1212427,X1932.63181,X121,7.070089596
1212427,X1937.7311,X121,7.110163181
1212427,X1942.857371,X121,7.204549956
1212427,X1948.010837,X121,7.351407533
1212427,X1953.191715,X121,7.538954159
1212427,X1958.400224,X121,7.750652898
1212427,X1963.636586,X121,7.973319969
1212427,X1968.901025,X121,8.201568825
1212427,X1974.193768,X121,8.438791414
1212427,X1979.515043,X121,8.691217572
1212427,X1984.865081,X121,8.96195679
1212427,X1990.244117,X121,9.247933791
1212427,X1995.652387,X121,9.540798134
1212427,X2001.09013,X121,9.830787844
1212427,X2006.557587,X121,10.11100901
1212427,X2012.055002,X121,10.37962495
1212427,X2017.582624,X121,10.63895532
1212427,X2023.1407,X121,10.89229246
1212427,X2028.729484,X121,11.14037382
1212427,X2034.349231,X121,11.37932013
1212427,X2040.000199,X121,11.60328797
1212427,X2045.682649,X121,11.80789205
1212427,X2051.396843,X121,11.99340721
1212427,X2057.143051,X121,12.16553853
1212427,X2062.92154,X121,12.33346219
1212427,X2068.732584,X121,12.50614016
1212427,X2074.576459,X121,12.68863695
1212427,X2080.453444,X121,12.88015749
1212427,X2086.36382,X121,13.07463553
1212427,X2092.307874,X121,13.2634917
1212427,X2098.285894,X121,13.43928497
1212427,X2104.298172,X121,13.59812235
1212427,X2110.345003,X121,13.74302595
1212427,X2116.426686,X121,13.88165029
1212427,X2122.543524,X121,14.02339882
1212427,X2128.695821,X121,14.17704644
1212427,X2134.883888,X121,14.34833908
1212427,X2141.108036,X121,14.53845453
1212427,X2147.368583,X121,14.74362745
1212427,X2153.665849,X121,14.95608461
1212427,X2160.000158,X121,15.16613096
1212427,X2166.371837,X121,15.36484833
1212427,X2172.781218,X121,15.54652125
1212427,X2179.228637,X121,15.70961783
1212427,X2185.714434,X121,15.8545351
1212427,X2192.238952,X121,15.98245206
1212427,X2198.802538,X121,16.08747553
1212427,X2205.405546,X121,16.15466388
1212427,X2212.048331,X121,16.16075302
1212427,X2218.731253,X121,16.07924999
1212427,X2225.454678,X121,15.88874328
1212427,X2232.218975,X121,15.58121939
1212427,X2239.024517,X121,15.1668621
1212427,X2245.871684,X121,14.67330251
1212427,X2252.760858,X121,14.13972909
1212427,X2259.692427,X121,13.60804713
1212427,X2266.666783,X121,13.11431338
1212427,X2273.684324,X121,12.68436801
1212427,X2280.745452,X121,12.32007489
1212427,X2287.850574,X121,12.01291465
1212427,X2295.000104,X121,11.74778279
1212427,X2302.194458,X121,11.50949778
1212427,X2309.43406,X121,11.28731738
1212427,X2316.719338,X121,11.07629207
1212427,X2324.050724,X121,10.87585931
1212427,X2331.42866,X121,10.68708769
1212427,X2338.853588,X121,10.51015173
1212427,X2346.32596,X121,10.34311118
1212427,X2353.846232,X121,10.18216764
1212427,X2361.414866,X121,10.02273804
1212427,X2369.03233,X121,9.860183938
1212427,X2376.699097,X121,9.690827071
1212427,X2384.415649,X121,9.511149748
1212427,X2392.182471,X121,9.317313589
1212427,X2400.000057,X121,9.105350172
1212427,X2407.868906,X121,8.87212881
1212427,X2415.789523,X121,8.616806898
1212427,X2423.762422,X121,8.342154752
1212427,X2431.788122,X121,8.055170773
1212427,X2439.867148,X121,7.766609061
1212427,X2448.000034,X121,7.489288619
1212427,X2456.187321,X121,7.235390872
1212427,X2464.429556,X121,7.013689615
1212427,X2472.727295,X121,6.829602413
1212427,X2481.081099,X121,6.678290829
1212427,X2489.491539,X121,6.554771301
1212427,X2497.959193,X121,6.454370295
1212427,X2506.484647,X121,6.37445427
1212427,X2515.068494,X121,6.314357839
1212427,X2523.711336,X121,6.273765707
1212427,X2532.413785,X121,6.25061786
1212427,X2541.176458,X121,6.239875993
1212427,X2549.999982,X121,6.233869587
1212521,X1350.000323,X121,30.28853739
1212521,X1352.48651,X121,29.89101733
1212521,X1354.981872,X121,29.45797573
1212521,X1357.486459,X121,28.98521245
1212521,X1360.000322,X121,28.48894951
1212521,X1362.523513,X121,27.99633728
1212521,X1365.056084,X121,27.52831614
1212521,X1367.598087,X121,27.08382795
1212521,X1370.149576,X121,26.63096606
1212521,X1372.710602,X121,26.12220785
1212521,X1375.28122,X121,25.51306376
1212521,X1377.861485,X121,24.77947696
1212521,X1380.451449,X121,23.92463364
1212521,X1383.051169,X121,22.97136785
1212521,X1385.660698,X121,21.94606704
1212521,X1388.280094,X121,20.8651102
1212521,X1390.909412,X121,19.73196222
1212521,X1393.548708,X121,18.54585026
1212521,X1396.198039,X121,17.31412686
1212521,X1398.857463,X121,16.07508084
1212521,X1401.527038,X121,14.88652189
1212521,X1404.206821,X121,13.80800107
1212521,X1406.896872,X121,12.88281065
1212521,X1409.597249,X121,12.12472166
1212521,X1412.308012,X121,11.51813649
1212521,X1415.029221,X121,11.0301602
1212521,X1417.760937,X121,10.62689397
1212521,X1420.50322,X121,10.28571951
1212521,X1423.256133,X121,9.998460228
1212521,X1426.019736,X121,9.767531635
1212521,X1428.794093,X121,9.592058573
1212521,X1431.579266,X121,9.462047609
1212521,X1434.375318,X121,9.364220701
1212521,X1437.182314,X121,9.286510266
1212521,X1440.000318,X121,9.223611645
1212521,X1442.829394,X121,9.178545047
1212521,X1445.669608,X121,9.158875965
1212521,X1448.521027,X121,9.168743658
1212521,X1451.383716,X121,9.201524691
1212521,X1454.257742,X121,9.239655908
1212521,X1457.143173,X121,9.263201181
1212521,X1460.040077,X121,9.264863347
1212521,X1462.948523,X121,9.26125508
1212521,X1465.868579,X121,9.28419812
1212521,X1468.800315,X121,9.368016152
1212521,X1471.743802,X121,9.533346268
1212521,X1474.69911,X121,9.775341257
1212521,X1477.66631,X121,10.06339374
1212521,X1480.645475,X121,10.35382117
1212521,X1483.636678,X121,10.60928856
1212521,X1486.63999,X121,10.81459359
1212521,X1489.655486,X121,10.98177993
1212521,X1492.68324,X121,11.14558998
1212521,X1495.723327,X121,11.3423061
1212521,X1498.775823,X121,11.58969479
1212521,X1501.840803,X121,11.88214651
1212521,X1504.918345,X121,12.1961518
1212521,X1508.008525,X121,12.5041824
1212521,X1511.111422,X121,12.78843209
1212521,X1514.227115,X121,13.04728105
1212521,X1517.355682,X121,13.29252919
1212521,X1520.497205,X121,13.54025104
1212521,X1523.651762,X121,13.80059393
1212521,X1526.819436,X121,14.07270616
1212521,X1530.000309,X121,14.34422882
1212521,X1533.194463,X121,14.60414238
1212521,X1536.401982,X121,14.85038857
1212521,X1539.62295,X121,15.0906796
1212521,X1542.857451,X121,15.33715578
1212521,X1546.105571,X121,15.59809572
1212521,X1549.367396,X121,15.8718013
1212521,X1552.643013,X121,16.14653463
1212521,X1555.93251,X121,16.40681445
1212521,X1559.235975,X121,16.6427244
1212521,X1562.553497,X121,16.85643588
1212521,X1565.885166,X121,17.06328112
1212521,X1569.231074,X121,17.28142687
1212521,X1572.591311,X121,17.52017687
1212521,X1575.965969,X121,17.77573083
1212521,X1579.355142,X121,18.0338074
1212521,X1582.758923,X121,18.27854732
1212521,X1586.177408,X121,18.50253863
1212521,X1589.610691,X121,18.71193881
1212521,X1593.05887,X121,18.9231948
1212521,X1596.52204,X121,19.1526865
1212521,X1600.0003,X121,19.4048247
1212521,X1603.49375,X121,19.66472835
1212521,X1607.002488,X121,19.8994769
1212521,X1610.526615,X121,20.07846542
1212521,X1614.066232,X121,20.1874066
1212521,X1617.621443,X121,20.23650636
1212521,X1621.19235,X121,20.25803867
1212521,X1624.779058,X121,20.29396195
1212521,X1628.381671,X121,20.37904844
1212521,X1632.000296,X121,20.52725667
1212521,X1635.635039,X121,20.72748157
1212521,X1639.286009,X121,20.95008788
1212521,X1642.953314,X121,21.16007969
1212521,X1646.637065,X121,21.32620808
1212521,X1650.337371,X121,21.43794543
1212521,X1654.054346,X121,21.4954115
1212521,X1657.788102,X121,21.50276397
1212521,X1661.538753,X121,21.46175455
1212521,X1665.306413,X121,21.36974552
1212521,X1669.091199,X121,21.22262051
1212521,X1672.893228,X121,21.0202533
1212521,X1676.712617,X121,20.7705808
1212521,X1680.549487,X121,20.48961459
1212521,X1684.403957,X121,20.19753789
1212521,X1688.276149,X121,19.9134327
1212521,X1692.166184,X121,19.65194026
1212521,X1696.074188,X121,19.41910816
1212521,X1700.000284,X121,19.21826283
1212521,X1703.944599,X121,19.05307081
1212521,X1707.90726,X121,18.92844661
1212521,X1711.888394,X121,18.8481586
1212521,X1715.888132,X121,18.81052255
1212521,X1719.906604,X121,18.80499807
1212521,X1723.943942,X121,18.81231883
1212521,X1728.000279,X121,18.80917291
1212521,X1732.07575,X121,18.77585054
1212521,X1736.17049,X121,18.70260563
1212521,X1740.284637,X121,18.59491868
1212521,X1744.418328,X121,18.47200403
1212521,X1748.571704,X121,18.35308978
1212521,X1752.744904,X121,18.25199585
1212521,X1756.938072,X121,18.17346432
1212521,X1761.151352,X121,18.11459686
1212521,X1765.384887,X121,18.07004395
1212521,X1769.638825,X121,18.03771488
1212521,X1773.913313,X121,18.02187707
1212521,X1778.208501,X121,18.03193948
1212521,X1782.52454,X121,18.0779002
1212521,X1786.861581,X121,18.16576402
1212521,X1791.219778,X121,18.29182503
